observed	prediction	iterations
Control	0.798	11
Control	0.806	11
Control	0.412	11
Control	0.64	11
Case	0.604	11
Control	0.798	11
Case	0.784	11
Case	0.482	11
Control	0.818	11
Control	0.704	11
Case	0.592	11
Case	0.658	11
Case	0.718	11
Control	0.506	11
Control	0.878	11
Control	0.896	11
Control	0.85	11
Control	0.496	11
Case	0.512	11
Control	0.848	11
Control	0.852	11
Case	0.6	11
Control	0.776	11
Case	0.764	11
Control	0.664	11
Control	0.872	11
Case	0.578	11
Control	0.884	11
Control	0.768	11
Control	0.862	11
Case	0.548	11
Control	0.792	11
Case	0.442	11
Control	0.736	11
Control	0.388	11
Control	0.766	11
Control	0.732	11
Case	0.694	11
Control	0.744	11
Control	0.734	11
Control	0.758	11
Control	0.572	11
Control	0.7	11
Case	0.696	11
Control	0.534	11
Control	0.552	11
Control	0.566	11
Control	0.88	11
Control	0.594	11
Control	0.666	11
Case	0.794	11
Control	0.902	11
Control	0.868	11
Case	0.796	11
Control	0.598	11
Case	0.684	11
Case	0.818	11
Control	0.754	11
Control	0.752	11
Case	0.692	11
Case	0.824	11
Control	0.87	11
Control	0.842	11
Control	0.558	11
Control	0.824	11
Control	0.848	11
Control	0.85	11
Control	0.888	11
Case	0.5	11
Case	0.55	11
Control	0.842	11
Case	0.702	11
Control	0.804	11
Control	0.86	11
Control	0.868	11
Case	0.734	11
Case	0.776	11
Control	0.72	11
Control	0.736	11
Control	0.788	11
Control	0.786	11
Control	0.734	11
Control	0.766	11
Case	0.794	11
Control	0.732	11
Control	0.63	12
Control	0.806	12
Control	0.714	12
Case	0.69	12
Control	0.86	12
Control	0.836	12
Control	0.852	12
Control	0.856	12
Control	0.85	12
Case	0.784	12
Control	0.796	12
Control	0.818	12
Control	0.848	12
Control	0.702	12
Case	0.558	12
Case	0.466	12
Control	0.628	12
Case	0.65	12
Control	0.676	12
Control	0.744	12
Case	0.854	12
Control	0.504	12
Control	0.708	12
Case	0.756	12
Control	0.78	12
Control	0.652	12
Control	0.85	12
Control	0.552	12
Control	0.848	12
Control	0.908	12
Control	0.832	12
Control	0.75	12
Case	0.804	12
Control	0.776	12
Control	0.79	12
Case	0.674	12
Control	0.792	12
Control	0.836	12
Control	0.83	12
Case	0.726	12
Case	0.456	12
Case	0.634	12
Control	0.704	12
Control	0.586	12
Control	0.684	12
Control	0.752	12
Case	0.77	12
Case	0.48	12
Control	0.928	12
Control	0.826	12
Control	0.722	12
Case	0.864	12
Control	0.464	12
Control	0.744	12
Case	0.622	12
Control	0.854	12
Control	0.808	12
Control	0.836	12
Control	0.638	12
Control	0.876	12
Case	0.818	12
Case	0.562	12
Control	0.682	12
Control	0.804	12
Control	0.738	12
Control	0.862	12
Control	0.788	12
Control	0.836	12
Control	0.716	12
Control	0.864	12
Control	0.856	12
Control	0.492	12
Control	0.822	12
Control	0.804	12
Control	0.798	12
Case	0.778	12
Control	0.734	12
Control	0.8	12
Control	0.906	12
Case	0.61	12
Case	0.782	12
Case	0.522	12
Case	0.738	12
Control	0.854	12
Case	0.592	12
Case	0.772	12
Control	0.808	12
Control	0.824	12
Case	0.542	12
Control	0.864	12
Control	0.91	12
Control	0.73	12
Control	0.892	12
Control	0.784	12
Case	0.58	12
Control	0.89	12
Case	0.62	12
Case	0.708	12
Control	0.872	12
Control	0.706	12
Case	0.772	12
Case	0.802	12
Control	0.848	12
Case	0.528	12
Control	0.856	12
Control	0.836	12
Control	0.716	12
Control	0.758	12
Control	0.746	12
Control	0.834	12
Control	0.554	12
Control	0.652	12
Control	0.734	12
Control	0.694	12
Case	0.502	12
Control	0.644	12
Control	0.714	12
Control	0.672	12
Control	0.88	12
Control	0.864	12
Control	0.77	12
Control	0.842	12
Control	0.65	12
Control	0.842	12
Control	0.56	12
Control	0.78	12
Control	0.862	12
Control	0.786	12
Control	0.784	12
Case	0.624	12
Control	0.83	12
Control	0.822	12
Control	0.856	12
Control	0.732	12
Case	0.536	12
Case	0.79	12
Case	0.9	12
Case	0.792	12
Control	0.678	12
Control	0.794	12
Case	0.554	12
Control	0.714	12
Control	0.854	12
Control	0.796	12
Case	0.822	12
Case	0.828	12
Control	0.82	12
Control	0.73	12
Control	0.584	12
Control	0.918	13
Control	0.744	13
Case	0.794	13
Control	0.766	13
Control	0.79	13
Control	0.68	13
Control	0.58	13
Control	0.816	13
Control	0.8	13
Control	0.684	13
Control	0.844	13
Control	0.822	13
Control	0.634	13
Control	0.758	13
Control	0.804	13
Control	0.78	13
Control	0.766	13
Control	0.692	13
Control	0.55	13
Case	0.768	13
Case	0.582	13
Control	0.784	13
Case	0.726	13
Control	0.844	13
Control	0.52	13
Control	0.862	13
Control	0.55	13
Case	0.528	13
Control	0.794	13
Control	0.812	13
Control	0.562	13
Case	0.628	13
Control	0.742	13
Case	0.76	13
Case	0.532	13
Control	0.748	13
Control	0.818	13
Control	0.894	13
Case	0.45	13
Control	0.866	13
Control	0.864	13
Control	0.858	13
Control	0.868	13
Case	0.68	13
Control	0.858	13
Control	0.878	13
Control	0.848	13
Control	0.716	13
Control	0.854	13
Control	0.864	13
Control	0.798	13
Control	0.688	13
Control	0.906	13
Control	0.836	13
Case	0.586	13
Control	0.656	13
Control	0.832	13
Control	0.74	13
Control	0.77	13
Case	0.716	13
Control	0.726	13
Control	0.82	13
Control	0.748	13
Case	0.768	13
Control	0.852	13
Case	0.474	13
Control	0.754	13
Control	0.83	13
Control	0.662	13
Control	0.416	13
Case	0.594	13
Case	0.836	13
Control	0.818	13
Control	0.91	13
Control	0.844	13
Control	0.806	13
Control	0.87	13
Control	0.898	13
Case	0.726	13
Control	0.742	13
Case	0.442	13
Case	0.564	13
Control	0.664	13
Case	0.69	13
Control	0.686	13
Control	0.51	13
Case	0.626	13
Control	0.868	13
Control	0.526	13
Case	0.58	13
Control	0.896	13
Control	0.81	13
Control	0.824	13
Control	0.742	13
Case	0.684	13
Case	0.556	13
Control	0.796	13
Control	0.368	13
Control	0.868	13
Control	0.852	13
Control	0.552	13
Control	0.84	13
Control	0.738	13
Case	0.438	13
Case	0.664	13
Control	0.75	13
Control	0.744	13
Control	0.842	13
Control	0.858	13
Case	0.504	13
Control	0.874	13
Control	0.862	13
Control	0.708	13
Case	0.898	13
Control	0.672	13
Control	0.802	13
Control	0.71	13
Case	0.58	13
Control	0.926	13
Case	0.76	13
Control	0.62	13
Control	0.682	13
Case	0.832	13
Control	0.702	13
Control	0.788	13
Case	0.662	13
Control	0.856	13
Control	0.622	13
Control	0.73	13
Control	0.782	13
Control	0.804	13
Control	0.674	13
Control	0.832	13
Control	0.726	13
Control	0.806	13
Case	0.776	13
Case	0.69	13
Control	0.784	13
Control	0.844	13
Case	0.772	13
Case	0.776	13
Case	0.734	13
Control	0.818	13
Control	0.88	13
Case	0.842	13
Control	0.822	13
Case	0.704	13
Case	0.794	13
Case	0.702	13
Control	0.71	14
Control	0.872	14
Control	0.872	14
Control	0.612	14
Control	0.858	14
Case	0.76	14
Control	0.61	14
Case	0.694	14
Control	0.826	14
Control	0.776	14
Control	0.766	14
Control	0.776	14
Control	0.71	14
Case	0.83	14
Case	0.768	14
Control	0.664	14
Case	0.596	14
Control	0.674	14
Control	0.786	14
Control	0.61	14
Control	0.82	14
Control	0.696	14
Case	0.418	14
Case	0.604	14
Control	0.788	14
Control	0.832	14
Control	0.754	14
Case	0.808	14
Control	0.804	14
Control	0.888	14
Control	0.614	14
Control	0.518	14
Control	0.454	14
Control	0.648	14
Control	0.794	14
Control	0.78	14
Control	0.84	14
Control	0.872	14
Control	0.744	14
Case	0.416	14
Control	0.76	14
Control	0.47	14
Control	0.644	14
Control	0.812	14
Control	0.816	14
Case	0.564	14
Control	0.852	14
Control	0.806	14
Control	0.764	14
Case	0.794	14
Control	0.858	14
Control	0.518	14
Case	0.654	14
Case	0.594	14
Control	0.61	14
Control	0.86	14
Control	0.72	14
Case	0.544	14
Control	0.756	14
Control	0.562	14
Control	0.808	14
Control	0.604	14
Case	0.514	14
Control	0.894	14
Case	0.734	14
Control	0.89	14
Control	0.844	14
Control	0.548	14
Control	0.626	14
Control	0.692	14
Case	0.576	14
Case	0.81	14
Case	0.59	14
Case	0.64	14
Control	0.916	14
Control	0.72	14
Case	0.454	14
Case	0.73	14
Control	0.626	14
Control	0.636	14
Control	0.902	14
Control	0.956	14
Case	0.606	14
Control	0.548	14
Control	0.652	14
Control	0.404	14
Case	0.442	14
Control	0.792	14
Control	0.64	14
Control	0.924	14
Control	0.842	14
Control	0.708	14
Control	0.782	14
Case	0.56	14
Control	0.86	14
Case	0.434	14
Control	0.806	14
Control	0.474	14
Case	0.914	14
Control	0.822	14
Control	0.7	14
Control	0.696	14
Case	0.484	14
Control	0.666	14
Control	0.268	14
Control	0.762	14
Case	0.422	14
Case	0.486	14
Case	0.684	14
Control	0.852	14
Control	0.796	14
Case	0.688	14
Control	0.87	14
Case	0.862	14
Case	0.554	14
Case	0.578	14
Case	0.538	14
Control	0.676	14
Control	0.786	14
Case	0.488	14
Control	0.752	14
Control	0.758	14
Control	0.828	14
Case	0.746	14
Control	0.784	14
Control	0.808	14
Control	0.902	14
Case	0.36	14
Control	0.77	14
Control	0.798	14
Control	0.748	14
Control	0.814	14
Control	0.74	14
Control	0.808	14
Control	0.842	14
Control	0.728	14
Case	0.58	14
Control	0.642	14
Control	0.792	14
Control	0.79	14
Control	0.762	14
Control	0.866	14
Case	0.77	14
Control	0.798	14
Control	0.88	14
Control	0.74	14
Control	0.802	14
Control	0.812	14
Control	0.51	14
Control	0.64	15
Case	0.834	15
Control	0.69	15
Control	0.814	15
Control	0.828	15
Case	0.732	15
Control	0.874	15
Control	0.676	15
Control	0.806	15
Control	0.702	15
Control	0.802	15
Control	0.724	15
Control	0.834	15
Control	0.78	15
Control	0.572	15
Control	0.786	15
Case	0.626	15
Control	0.824	15
Control	0.574	15
Control	0.788	15
Control	0.806	15
Case	0.562	15
Control	0.918	15
Case	0.772	15
Control	0.79	15
Control	0.726	15
Case	0.818	15
Control	0.658	15
Case	0.804	15
Control	0.708	15
Control	0.846	15
Case	0.746	15
Control	0.89	15
Control	0.874	15
Control	0.848	15
Case	0.534	15
Case	0.494	15
Control	0.906	15
Control	0.838	15
Control	0.826	15
Control	0.786	15
Control	0.752	15
Control	0.872	15
Control	0.862	15
Case	0.722	15
Control	0.818	15
Control	0.832	15
Control	0.906	15
Case	0.582	15
Control	0.658	15
Control	0.752	15
Control	0.704	15
Control	0.816	15
Control	0.566	15
Case	0.624	15
Control	0.558	15
Control	0.66	15
Control	0.844	15
Control	0.816	15
Control	0.572	15
Case	0.47	15
Control	0.836	15
Case	0.86	15
Case	0.674	15
Control	0.754	15
Control	0.8	15
Case	0.474	15
Control	0.796	15
Control	0.874	15
Control	0.824	15
Control	0.834	15
Control	0.862	15
Control	0.836	15
Control	0.54	15
Control	0.876	15
Control	0.746	15
Case	0.71	15
Control	0.842	15
Control	0.71	15
Control	0.868	15
Control	0.854	15
Control	0.77	15
Case	0.71	15
Case	0.766	15
Control	0.874	15
Control	0.808	15
Case	0.634	15
Case	0.504	15
Control	0.69	15
Control	0.842	15
Control	0.81	15
Control	0.506	15
Control	0.91	15
Control	0.8	15
Control	0.668	15
Control	0.768	15
Case	0.548	15
Control	0.926	15
Case	0.688	15
Case	0.476	15
Control	0.744	15
Case	0.788	15
Control	0.752	15
Control	0.758	15
Case	0.528	15
Control	0.778	15
Control	0.852	15
Control	0.754	15
Control	0.8	15
Case	0.476	15
Control	0.594	15
Case	0.714	15
Control	0.8	15
Control	0.68	15
Control	0.67	15
Case	0.88	15
Control	0.528	15
Case	0.596	15
Control	0.726	15
Control	0.862	15
Control	0.84	15
Control	0.658	15
Case	0.68	15
Control	0.834	15
Case	0.56	15
Case	0.82	15
Case	0.758	15
Control	0.684	15
Case	0.71	15
Control	0.82	15
Control	0.776	15
Control	0.778	15
Control	0.702	15
Case	0.66	15
Control	0.778	15
Control	0.806	15
Control	0.882	15
Case	0.67	15
Control	0.852	15
Control	0.732	15
Case	0.73	15
Control	0.932	15
Control	0.794	15
Control	0.898	15
Case	0.848	15
Control	0.856	15
Case	0.684	15
Control	0.766	15
Control	0.784	15
Control	0.574	16
Case	0.692	16
Case	0.766	16
Control	0.716	16
Control	0.814	16
Case	0.77	16
Control	0.822	16
Control	0.702	16
Control	0.764	16
Control	0.842	16
Control	0.902	16
Control	0.796	16
Control	0.718	16
Control	0.772	16
Control	0.736	16
Control	0.856	16
Case	0.514	16
Case	0.73	16
Control	0.754	16
Control	0.81	16
Case	0.82	16
Control	0.83	16
Case	0.682	16
Case	0.472	16
Control	0.578	16
Case	0.466	16
Control	0.85	16
Control	0.8	16
Control	0.728	16
Case	0.812	16
Control	0.794	16
Case	0.696	16
Control	0.72	16
Case	0.59	16
Control	0.772	16
Control	0.846	16
Case	0.75	16
Control	0.692	16
Control	0.618	16
Control	0.744	16
Control	0.782	16
Control	0.718	16
Control	0.812	16
Control	0.66	16
Control	0.708	16
Control	0.85	16
Case	0.58	16
Control	0.782	16
Control	0.79	16
Control	0.858	16
Case	0.618	16
Control	0.826	16
Control	0.69	16
Case	0.592	16
Case	0.866	16
Control	0.668	16
Control	0.528	16
Case	0.694	16
Control	0.844	16
Control	0.844	16
Control	0.84	16
Control	0.832	16
Control	0.528	16
Control	0.778	16
Case	0.864	16
Case	0.8	16
Control	0.852	16
Control	0.756	16
Case	0.554	16
Control	0.888	16
Control	0.536	16
Control	0.812	16
Control	0.654	16
Control	0.702	16
Control	0.804	16
Case	0.738	16
Control	0.852	16
Control	0.692	16
Control	0.9	16
Control	0.718	16
Control	0.586	16
Case	0.662	16
Control	0.776	16
Control	0.866	16
Control	0.744	16
Case	0.672	16
Control	0.784	16
Control	0.69	16
Control	0.696	16
Control	0.866	16
Control	0.666	16
Case	0.546	16
Control	0.84	16
Case	0.57	16
Case	0.566	16
Control	0.854	16
Case	0.868	16
Control	0.656	16
Case	0.4	16
Control	0.778	16
Case	0.622	16
Control	0.722	16
Control	0.788	16
Control	0.648	16
Case	0.522	16
Control	0.708	16
Control	0.85	16
Control	0.808	16
Case	0.448	16
Case	0.4	16
Case	0.632	16
Control	0.854	16
Control	0.688	16
Control	0.548	16
Control	0.598	16
Control	0.72	16
Case	0.496	16
Case	0.746	16
Control	0.85	16
Control	0.566	16
Control	0.686	16
Control	0.72	16
Control	0.716	16
Control	0.636	16
Control	0.862	16
Case	0.366	16
Control	0.826	16
Control	0.824	16
Control	0.73	16
Control	0.734	16
Control	0.832	16
Case	0.604	16
Control	0.734	16
Control	0.7	16
Control	0.786	16
Control	0.682	16
Control	0.71	16
Case	0.57	16
Control	0.834	16
Control	0.882	16
Control	0.81	16
Case	0.472	16
Control	0.792	16
Control	0.704	16
Control	0.768	16
Control	0.79	16
Control	0.808	16
Control	0.776	16
Case	0.784	16
Control	0.834	17
Control	0.65	17
Control	0.858	17
Control	0.7	17
Control	0.796	17
Control	0.59	17
Control	0.802	17
Case	0.7	17
Case	0.79	17
Control	0.798	17
Control	0.644	17
Case	0.73	17
Control	0.768	17
Control	0.684	17
Control	0.702	17
Control	0.772	17
Control	0.758	17
Control	0.458	17
Case	0.512	17
Control	0.772	17
Control	0.692	17
Control	0.822	17
Control	0.888	17
Case	0.526	17
Control	0.678	17
Case	0.694	17
Control	0.93	17
Case	0.824	17
Control	0.886	17
Control	0.76	17
Control	0.906	17
Case	0.732	17
Control	0.834	17
Control	0.896	17
Control	0.652	17
Control	0.814	17
Control	0.786	17
Control	0.804	17
Control	0.768	17
Control	0.552	17
Control	0.668	17
Control	0.69	17
Control	0.822	17
Case	0.546	17
Control	0.638	17
Control	0.456	17
Control	0.634	17
Case	0.52	17
Control	0.862	17
Control	0.768	17
Control	0.832	17
Case	0.762	17
Case	0.772	17
Control	0.694	17
Control	0.664	17
Control	0.566	17
Control	0.606	17
Case	0.812	17
Case	0.46	17
Case	0.636	17
Control	0.846	17
Control	0.856	17
Control	0.488	17
Control	0.824	17
Control	0.776	17
Case	0.494	17
Control	0.868	17
Control	0.744	17
Control	0.888	17
Control	0.862	17
Control	0.774	17
Control	0.63	17
Control	0.864	17
Control	0.814	17
Control	0.354	17
Case	0.566	17
Control	0.67	17
Control	0.872	17
Case	0.758	17
Control	0.756	17
Control	0.776	17
Case	0.494	17
Control	0.8	17
Control	0.578	17
Case	0.732	17
Case	0.706	17
Control	0.89	17
Case	0.614	17
Control	0.792	17
Case	0.44	17
Control	0.704	17
Case	0.354	17
Control	0.324	17
Control	0.762	17
Control	0.398	17
Case	0.488	17
Control	0.632	17
Control	0.886	17
Case	0.68	17
Control	0.776	17
Case	0.484	17
Case	0.384	17
Control	0.664	17
Control	0.804	17
Control	0.664	17
Control	0.564	17
Control	0.724	17
Control	0.828	17
Control	0.576	17
Case	0.368	17
Control	0.612	17
Control	0.798	17
Control	0.646	17
Control	0.624	17
Control	0.682	17
Control	0.814	17
Control	0.76	17
Control	0.706	17
Control	0.774	17
Case	0.388	17
Control	0.838	17
Control	0.776	17
Control	0.734	17
Control	0.636	17
Case	0.63	17
Control	0.662	17
Case	0.516	17
Control	0.406	17
Control	0.654	17
Control	0.762	17
Control	0.542	17
Case	0.534	17
Case	0.516	17
Case	0.47	17
Control	0.812	17
Case	0.534	17
Control	0.788	17
Control	0.842	17
Case	0.786	17
Case	0.746	17
Control	0.798	17
Control	0.672	17
Control	0.796	17
Case	0.834	17
Control	0.814	17
Case	0.726	17
Control	0.81	17
Case	0.776	17
Control	0.762	17
Control	0.818	18
Control	0.846	18
Case	0.75	18
Case	0.82	18
Control	0.898	18
Case	0.66	18
Case	0.724	18
Control	0.892	18
Case	0.888	18
Case	0.838	18
Control	0.722	18
Case	0.876	18
Control	0.654	18
Case	0.61	18
Control	0.85	18
Case	0.76	18
Control	0.812	18
Control	0.88	18
Control	0.766	18
Control	0.82	18
Control	0.702	18
Control	0.832	18
Control	0.646	18
Control	0.864	18
Control	0.716	18
Case	0.742	18
Case	0.834	18
Case	0.626	18
Control	0.748	18
Case	0.728	18
Control	0.868	18
Control	0.864	18
Control	0.89	18
Control	0.836	18
Case	0.514	18
Control	0.554	18
Control	0.896	18
Control	0.794	18
Control	0.756	18
Control	0.774	18
Case	0.614	18
Case	0.77	18
Control	0.836	18
Case	0.44	18
Case	0.71	18
Control	0.886	18
Control	0.85	18
Control	0.8	18
Case	0.654	18
Control	0.87	18
Control	0.86	18
Control	0.79	18
Control	0.846	18
Control	0.55	18
Control	0.824	18
Control	0.738	18
Control	0.778	18
Control	0.62	18
Control	0.866	18
Control	0.764	18
Case	0.736	18
Control	0.834	18
Control	0.816	18
Case	0.632	18
Control	0.846	18
Control	0.726	18
Control	0.85	18
Case	0.56	18
Control	0.796	18
Control	0.436	18
Case	0.872	18
Control	0.828	18
Case	0.486	18
Control	0.758	18
Control	0.85	18
Control	0.708	18
Control	0.86	18
Control	0.828	18
Control	0.782	18
Control	0.816	18
Control	0.79	18
Case	0.768	18
Control	0.872	18
Control	0.908	18
Control	0.858	18
Control	0.818	18
Control	0.876	18
Case	0.788	18
Control	0.546	18
Control	0.868	18
Control	0.788	18
Control	0.754	18
Case	0.558	18
Control	0.802	18
Control	0.408	18
Control	0.872	18
Control	0.762	18
Case	0.526	18
Case	0.77	18
Control	0.778	18
Control	0.834	18
Case	0.698	18
Control	0.86	18
Control	0.764	18
Control	0.754	18
Control	0.426	18
Control	0.796	18
Case	0.696	18
Control	0.792	18
Control	0.844	18
Control	0.658	18
Control	0.728	18
Control	0.858	18
Control	0.776	18
Control	0.764	18
Case	0.41	18
Control	0.85	18
Control	0.83	18
Case	0.766	18
Control	0.846	18
Control	0.836	18
Control	0.87	18
Control	0.698	18
Control	0.674	18
Case	0.598	18
Case	0.68	18
Case	0.608	18
Control	0.818	18
Control	0.762	18
Control	0.776	18
Control	0.856	18
Case	0.708	18
Control	0.844	18
Control	0.812	18
Case	0.806	18
Case	0.584	18
Control	0.824	18
Control	0.812	18
Control	0.772	18
Control	0.508	18
Control	0.846	18
Case	0.786	18
Control	0.686	18
Control	0.894	18
Control	0.8	18
Case	0.758	18
Control	0.836	18
Control	0.768	18
Control	0.786	18
Control	0.878	19
Control	0.776	19
Control	0.826	19
Control	0.6	19
Case	0.652	19
Control	0.638	19
Control	0.834	19
Control	0.808	19
Case	0.754	19
Control	0.782	19
Control	0.718	19
Case	0.804	19
Case	0.716	19
Control	0.598	19
Control	0.866	19
Control	0.798	19
Control	0.656	19
Case	0.532	19
Control	0.658	19
Case	0.432	19
Control	0.806	19
Control	0.694	19
Case	0.536	19
Control	0.562	19
Control	0.568	19
Control	0.91	19
Control	0.748	19
Control	0.706	19
Case	0.798	19
Control	0.7	19
Case	0.664	19
Case	0.804	19
Control	0.7	19
Control	0.758	19
Control	0.876	19
Control	0.738	19
Case	0.358	19
Case	0.412	19
Control	0.798	19
Control	0.758	19
Case	0.864	19
Control	0.754	19
Control	0.856	19
Case	0.514	19
Control	0.696	19
Control	0.83	19
Control	0.764	19
Control	0.704	19
Control	0.84	19
Control	0.772	19
Case	0.742	19
Case	0.57	19
Control	0.752	19
Case	0.644	19
Control	0.704	19
Control	0.776	19
Control	0.868	19
Control	0.666	19
Control	0.838	19
Control	0.85	19
Control	0.572	19
Case	0.37	19
Control	0.762	19
Control	0.806	19
Case	0.55	19
Case	0.816	19
Control	0.746	19
Control	0.768	19
Control	0.898	19
Control	0.508	19
Control	0.86	19
Case	0.466	19
Control	0.858	19
Control	0.846	19
Control	0.888	19
Control	0.886	19
Case	0.558	19
Control	0.82	19
Control	0.93	19
Control	0.882	19
Case	0.818	19
Control	0.43	19
Control	0.876	19
Control	0.724	19
Control	0.804	19
Control	0.908	19
Case	0.584	19
Case	0.654	19
Control	0.792	19
Control	0.688	19
Control	0.798	19
Case	0.514	19
Control	0.87	19
Case	0.53	19
Case	0.868	19
Control	0.658	19
Control	0.708	19
Control	0.72	19
Case	0.726	19
Case	0.402	19
Control	0.7	19
Control	0.69	19
Control	0.732	19
Control	0.834	19
Case	0.492	19
Control	0.802	19
Control	0.74	19
Control	0.52	19
Case	0.508	19
Control	0.504	19
Control	0.59	19
Control	0.8	19
Control	0.588	19
Control	0.642	19
Control	0.556	19
Control	0.846	19
Case	0.602	19
Control	0.912	19
Control	0.848	19
Control	0.874	19
Control	0.67	19
Case	0.646	19
Control	0.766	19
Control	0.8	19
Control	0.92	19
Control	0.88	19
Case	0.41	19
Case	0.854	19
Control	0.77	19
Control	0.722	19
Control	0.784	19
Case	0.724	19
Control	0.838	19
Control	0.788	19
Control	0.656	19
Control	0.93	19
Case	0.864	19
Control	0.702	19
Case	0.854	19
Control	0.77	19
Control	0.828	19
Control	0.788	19
Control	0.888	19
Control	0.82	19
Case	0.862	19
Control	0.85	19
Case	0.656	19
Control	0.72	19
Control	0.628	19
Case	0.836	20
Control	0.892	20
Case	0.75	20
Control	0.638	20
Case	0.776	20
Control	0.598	20
Case	0.714	20
Control	0.846	20
Control	0.644	20
Control	0.856	20
Case	0.814	20
Control	0.608	20
Control	0.766	20
Control	0.74	20
Control	0.764	20
Control	0.886	20
Control	0.758	20
Control	0.706	20
Case	0.598	20
Control	0.804	20
Control	0.72	20
Control	0.858	20
Control	0.642	20
Control	0.658	20
Control	0.772	20
Case	0.502	20
Control	0.698	20
Control	0.798	20
Control	0.714	20
Control	0.834	20
Control	0.74	20
Case	0.86	20
Control	0.82	20
Control	0.866	20
Control	0.804	20
Control	0.754	20
Control	0.842	20
Case	0.472	20
Control	0.5	20
Case	0.794	20
Control	0.678	20
Control	0.85	20
Control	0.732	20
Control	0.8	20
Case	0.59	20
Case	0.724	20
Control	0.9	20
Control	0.722	20
Control	0.844	20
Case	0.944	20
Control	0.876	20
Control	0.85	20
Case	0.824	20
Control	0.622	20
Case	0.774	20
Control	0.876	20
Control	0.78	20
Control	0.802	20
Control	0.866	20
Case	0.764	20
Control	0.494	20
Control	0.794	20
Control	0.642	20
Control	0.468	20
Control	0.58	20
Case	0.574	20
Control	0.774	20
Control	0.808	20
Control	0.86	20
Case	0.744	20
Control	0.782	20
Control	0.686	20
Control	0.734	20
